SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8831 Lanarkshire Dr,Dallas,TX,75238,389000,3,2.0,Lake Highlands Estates 10,1468,8320,1955,1,265,,Active,,,http://www.redfin.com/TX/Dallas/8831-Lanarkshire-Dr-75238/home/31005903,NTREIS,14303138,N,Y,32.8692103,-96.7068213
MLS Listing,,Single Family Residential,3938 Lively Ln,Dallas,TX,75220,895000,3,3.5,Glenridge Estates,2674,8886,2014,1,335,,Active,,,http://www.redfin.com/TX/Dallas/3938-Lively-Ln-75220/home/30910888,NTREIS,14317268,N,Y,32.8733198,-96.8486477
MLS Listing,,Single Family Residential,11152 Carissa Dr,Dallas,TX,75218,449000,4,2.5,Lochwood Meadows,2049,10454,1972,1,219,4,Active,,,http://www.redfin.com/TX/Dallas/11152-Carissa-Dr-75218/home/31045689,NTREIS,14317184,N,Y,32.8612174,-96.6890209
MLS Listing,,Single Family Residential,10539 Estate Ln,Dallas,TX,75238,405000,4,2.0,Lake Highlands North,1923,8407,1960,4,211,4,Active,,,http://www.redfin.com/TX/Dallas/10539-Estate-Ln-75238/home/31062655,NTREIS,14310299,N,Y,32.88306599,-96.7029059
MLS Listing,,Single Family Residential,12230 Pleasant Valley Dr,Dallas,TX,75243,342000,4,3.0,Country Forest Ph 02,2350,8625,1983,7,146,15,Active,,,http://www.redfin.com/TX/Dallas/12230-Pleasant-Valley-Dr-75243/home/31109623,NTREIS,14306369,N,Y,32.9142308,-96.7236025
MLS Listing,,Single Family Residential,7003 Wake Forrest Dr,Dallas,TX,75214,380000,3,2.0,University Terrace,1373,7492,1958,7,277,,Active,,,http://www.redfin.com/TX/Dallas/7003-Wake-Forrest-Dr-75214/home/30870110,NTREIS,14313086,N,Y,32.8542802,-96.7389694
MLS Listing,,Single Family Residential,5932 Woodoak Dr,Dallas,TX,75249,218000,3,2.0,Fox Hollow,1647,6098,1999,9,132,20,Active,,,http://www.redfin.com/TX/Dallas/5932-Woodoak-Dr-75249/home/31156303,NTREIS,14309952,N,Y,32.6508835,-96.9735527
MLS Listing,,Single Family Residential,8602 Angora St,Dallas,TX,75218,530000,3,2.5,Lake Crest,2402,7231,1939,14,221,,Active,,,http://www.redfin.com/TX/Dallas/8602-Angora-St-75218/home/30859820,NTREIS,14307532,N,Y,32.8223518,-96.7136753
MLS Listing,,Single Family Residential,2441 Highland Rd,Dallas,TX,75228,250000,3,2.0,Claremont Add 01 Instl,1412,9017,1961,15,177,,Active,,,http://www.redfin.com/TX/Dallas/2441-Highland-Rd-75228/home/30967000,NTREIS,14302059,N,Y,32.798987,-96.7101708
MLS Listing,,Townhouse,3629 Oak Lawn Ave,Dallas,TX,75219,550000,3,3.5,Foresite 09,2475,915,2001,15,222,,Active,,,http://www.redfin.com/TX/Dallas/3629-Oak-Lawn-Ave-75219/home/32211975,NTREIS,14309267,N,Y,32.8133687,-96.8041812
MLS Listing,,Single Family Residential,9401 Barton Creek Dr,Rowlett,TX,75089,334900,4,2.5,Graham Estates-Replat,2456,7057,2018,15,136,,Active,,,http://www.redfin.com/TX/Rowlett/9401-Barton-Creek-Dr-75089/home/33931860,NTREIS,14299686,N,Y,32.922953,-96.5103298
MLS Listing,,Condo/Co-op,1931 Euclid Ave #4,Dallas,TX,75206,395000,2,2.0,Euclid Townhomes,1261,7492,2015,21,313,200,Active,,,http://www.redfin.com/TX/Dallas/1931-Euclid-Ave-75206/unit-4/home/104115487,NTREIS,14306871,N,Y,32.8136835,-96.7736592
MLS Listing,,Single Family Residential,4122 Crossing Ln,Dallas,TX,75220,480000,2,2.5,Chapel Valley,2094,3659,1980,21,229,13,Active,,,http://www.redfin.com/TX/Dallas/4122-Crossing-Ln-75220/home/30855974,NTREIS,14297643,N,Y,32.8631735,-96.841823
MLS Listing,,Single Family Residential,4627 De Kalb Ave,Dallas,TX,75216,165000,3,2.0,Glendale Add,1626,9365,1954,28,101,,Active,,,http://www.redfin.com/TX/Dallas/4627-De-Kalb-Ave-75216/home/30896800,NTREIS,14303536,N,Y,32.6878612,-96.80636
MLS Listing,,Single Family Residential,307 Bon Aire Dr,Dallas,TX,75218,340000,2,2.0,Lake Highland Estates 7,1473,7405,1954,28,231,,Active,,,http://www.redfin.com/TX/Dallas/307-Bon-Aire-Dr-75218/home/30971695,NTREIS,14298729,N,Y,32.8602678,-96.7059437
MLS Listing,,Condo/Co-op,3901 Travis St #223,Dallas,TX,75204,235000,1,1.0,Park Travis Condos,872,54014,1985,30,269,242,Active,,,http://www.redfin.com/TX/Dallas/3901-Travis-St-75204/unit-223/home/30738407,NTREIS,14301087,N,Y,32.8118376,-96.7967169
MLS Listing,,Condo/Co-op,3311 Blackburn St #121,Dallas,TX,75204,269000,2,2.0,Colonade At Turtle Creek Condo,845,,1982,32,318,280,Active,,,http://www.redfin.com/TX/Dallas/3311-Blackburn-St-75204/unit-121/home/30745077,NTREIS,14299560,N,Y,32.8104065,-96.7979641
MLS Listing,,Single Family Residential,8607 Lohr Valley Rd,Irving,TX,75063,459000,4,3.0,Emerald Valley 01,3225,5053,2007,35,142,80,Active,,,http://www.redfin.com/TX/Irving/8607-Lohr-Valley-Rd-75063/home/30768700,NTREIS,14298430,N,Y,32.9224012,-96.9716037
MLS Listing,,Condo/Co-op,4132 Cole Ave #104,Dallas,TX,75204,250000,2,1.5,Studio Condo 11,1040,,1983,52,240,165,Active,,,http://www.redfin.com/TX/Dallas/4132-Cole-Ave-75204/unit-104/home/31187514,NTREIS,14284384,N,Y,32.8152368,-96.7933239
MLS Listing,,Single Family Residential,3553 High Vista Dr,Dallas,TX,75234,294900,4,2.0,Highland Meadows,1810,7492,1962,57,163,,Active,,,http://www.redfin.com/TX/Dallas/3553-High-Vista-Dr-75234/home/30935712,NTREIS,14276118,N,Y,32.9125611,-96.8588223
MLS Listing,,Single Family Residential,3354 Norcross Ln,Dallas,TX,75229,484000,3,2.5,Sparkman Club Estates,2424,10542,1959,57,200,50,Active,,,http://www.redfin.com/TX/Dallas/3354-Norcross-Ln-75229/home/30930697,NTREIS,14268932,N,Y,32.8896189,-96.8656066
MLS Listing,,Single Family Residential,10826 Cassandra Way,Dallas,TX,75228,220000,4,2.0,Country Club Park 01,1497,7754,1955,58,147,,Active,,,http://www.redfin.com/TX/Dallas/10826-Cassandra-Way-75228/home/31004096,NTREIS,14265549,N,Y,32.8417641,-96.6623294
MLS Listing,,Condo/Co-op,4121 Mckinney Ave #45,Dallas,TX,75204,390000,2,2.5,Charleston Square Condo,1968,45302,2003,64,198,350,Active,,,http://www.redfin.com/TX/Dallas/4121-McKinney-Ave-75204/unit-45/home/30745111,NTREIS,14266817,N,Y,32.8144006,-96.7917739
MLS Listing,,Single Family Residential,9615 Faircrest Dr,Dallas,TX,75238,639000,4,3.5,Royal Hlnds Add #3,3629,11674,1974,66,176,,Active,,,http://www.redfin.com/TX/Dallas/9615-Faircrest-Dr-75238/home/31064431,NTREIS,14268895,N,Y,32.8898369,-96.7195269
MLS Listing,,Single Family Residential,2447 Telegraph Ave,Dallas,TX,75228,313500,3,2.0,Claremont 01 Inst,1623,12110,1958,71,193,,Active,,,http://www.redfin.com/TX/Dallas/2447-Telegraph-Ave-75228/home/30967411,NTREIS,14270666,N,Y,32.8019385,-96.7065287
MLS Listing,,Single Family Residential,2542 Quinto Dr,Dallas,TX,75227,184000,3,1.5,Piedmont Add 01 Instl Cb 6227,1008,7623,1953,80,183,,Active,,,http://www.redfin.com/TX/Dallas/2542-Quinto-Dr-75227/home/30915152,NTREIS,14261354,N,Y,32.7566298,-96.6928647
MLS Listing,,Single Family Residential,1014 N Clinton Ave,Dallas,TX,75208,599000,3,3.0,Kessler Square,3317,8015,1928,88,181,,Active,,,http://www.redfin.com/TX/Dallas/1014-N-Clinton-Ave-75208/home/30836186,NTREIS,14258234,N,Y,32.7559496,-96.8411902
MLS Listing,,Single Family Residential,3039 Sundial Dr,Dallas,TX,75229,269999,3,2.0,Royalhaven,1656,7579,1959,99,163,,Active,,,http://www.redfin.com/TX/Dallas/3039-Sundial-Dr-75229/home/30934549,NTREIS,14249941,N,Y,32.9015227,-96.876333
MLS Listing,,Condo/Co-op,3816 San Jacinto St #303,Dallas,TX,75204,349000,2,2.5,Bryan Place,1482,29882,2017,126,235,250,Active,,,http://www.redfin.com/TX/Dallas/3816-San-Jacinto-St-75204/unit-303/home/145544514,NTREIS,14236469,N,Y,32.797474,-96.784486
MLS Listing,,Vacant Land,6431 Churchill Way,Dallas,TX,75230,635000,0,,C P Nevill 01,,19166,,143,,,Active,,,http://www.redfin.com/TX/Dallas/6431-Churchill-Way-75230/home/31018636,NTREIS,14227310,N,Y,32.917304,-96.7944324
MLS Listing,,Single Family Residential,5807 Ellsworth Ave,Dallas,TX,75206,510000,3,2.0,Stonewall Terrace,1823,6665,1940,149,280,,Active,,,http://www.redfin.com/TX/Dallas/5807-Ellsworth-Ave-75206/home/30821565,NTREIS,14225326,N,Y,32.8341882,-96.7675695
MLS Listing,,Single Family Residential,819 Woodlawn Ave,Dallas,TX,75208,440000,3,2.0,Brown L G,1989,6752,1922,161,221,,Active,,,http://www.redfin.com/TX/Dallas/819-Woodlawn-Ave-75208/home/30829323,NTREIS,14204476,N,Y,32.7529303,-96.8305987
MLS Listing,,Single Family Residential,9923 Windledge Dr,Dallas,TX,75238,390000,4,2.0,Lake North Estates,2352,9060,1963,175,166,,Active,,,http://www.redfin.com/TX/Dallas/9923-Windledge-Dr-75238/home/31061928,NTREIS,14210420,N,Y,32.884516,-96.7149292
Redfin Data,,Single Family Residential,1155 N Clinton Ave,Dallas,TX,75208,495000,2,2.0,Dallas,1706,7501,1945,15,290,,Pre On-Market,,,http://www.redfin.com/TX/Dallas/1155-N-Clinton-Ave-75208/home/30836178,Coming Soon,53184,N,Y,32.7592132,-96.8417335
Redfin Data,,Condo/Co-op,2728 Reagan St #203,Dallas,TX,75219,190000,2,1.5,Dallas,879,,1983,28,216,,Pre On-Market,,,http://www.redfin.com/TX/Dallas/2728-Reagan-St-75219/unit-203/home/31163864,Coming Soon,52252,N,Y,32.8076838,-96.8133872
MLS Listing,,Single Family Residential,1635 W Pentagon Pkwy,Dallas,TX,75224,310000,4,2.5,Oak Park Estates,1619,9932,1960,1,191,,Active,,,http://www.redfin.com/TX/Dallas/1635-W-Pentagon-Pkwy-75224/home/30900358,NTREIS,14319875,N,Y,32.7009518,-96.8490663
MLS Listing,,Condo/Co-op,7512 Woodthrush Dr #20,Dallas,TX,75230,349900,3,2.5,Pagewood Twnhms Ph 01,1600,22695,1969,1,219,356,Active,,,http://www.redfin.com/TX/Dallas/7512-Woodthrush-Dr-75230/unit-20/home/30990488,NTREIS,14318403,N,Y,32.8888417,-96.7764727
MLS Listing,,Condo/Co-op,5132 Amesbury Dr #206,Dallas,TX,75206,139000,1,1.0,Arrangement Condo,709,159212,1970,1,196,298,Active,,,http://www.redfin.com/TX/Dallas/5132-Amesbury-Dr-75206/unit-206/home/30868262,NTREIS,14316767,N,Y,32.8494568,-96.7642602
MLS Listing,,Single Family Residential,2051 Marydale Dr,Dallas,TX,75208,399900,3,2.0,Stevens Park Estates,1497,8668,1941,1,267,,Active,,,http://www.redfin.com/TX/Dallas/2051-Marydale-Rd-75208/home/30850467,NTREIS,14319857,N,Y,32.7614038,-96.8562212
MLS Listing,,Single Family Residential,3530 Peterborough,Dallas,TX,75236,310000,4,2.5,Capella Park Ph 01,2437,4356,2018,1,127,63,Active,,,http://www.redfin.com/TX/Dallas/3530-Peterborough-Mews-75236/home/30782452,NTREIS,14319796,N,Y,32.6995998,-96.9478142
MLS Listing,,Single Family Residential,2639 W Clarendon Dr,Dallas,TX,75211,242000,3,1.5,Crawford Park,1312,6273,1939,1,184,,Active,,,http://www.redfin.com/TX/Dallas/2639-W-Clarendon-Dr-75211/home/30845339,NTREIS,14316585,N,Y,32.7351342,-96.8630466
MLS Listing,,Single Family Residential,7603 Burns Run,Dallas,TX,75248,575000,4,3.5,Highlands North Sec 02,3197,11238,1976,1,180,,Active,,,http://www.redfin.com/TX/Dallas/7603-Burns-Run-75235/home/31083524,NTREIS,14319408,N,Y,32.976609,-96.776897
MLS Listing,,Single Family Residential,2409 San Marcus Ave,Dallas,TX,75228,240000,3,2.0,Casa View Oaks 02,1164,7710,1954,1,206,,Active,,,http://www.redfin.com/TX/Dallas/2409-San-Marcus-Ave-75228/home/30969036,NTREIS,14319209,N,Y,32.8314707,-96.6743998
MLS Listing,,Single Family Residential,1910 Maryland Ave,Dallas,TX,75216,70000,2,1.0,Trinity Heights 03,994,7231,1935,1,70,,Active,,,http://www.redfin.com/TX/Dallas/1910-Maryland-Ave-75216/home/30834061,NTREIS,14319817,N,Y,32.7246506,-96.8130153
MLS Listing,,Vacant Land,4000 Stonebridge Dr,Dallas,TX,75204,1200000,0,,Turtle Creek Park,,13155,1940,1,,,Active,,,http://www.redfin.com/TX/Dallas/4000-Stonebridge-Dr-75204/home/30809935,NTREIS,14319815,N,Y,32.816198,-96.7963786
MLS Listing,,Single Family Residential,3515 Northaven Rd,Dallas,TX,75229,459900,4,2.5,Kenilworth Estates,2485,14157,1960,1,185,,Active,,,http://www.redfin.com/TX/Dallas/3515-Northaven-Rd-75229/home/30931722,NTREIS,14319409,N,Y,32.9025445,-96.8600773
MLS Listing,,Condo/Co-op,8600 Coppertowne Ln #104,Dallas,TX,75243,185000,2,2.5,Copperfield Condo Ph 01 02,1214,392388,1982,1,152,423,Active,,,http://www.redfin.com/TX/Dallas/8600-Coppertowne-Ln-75243/unit-104/home/31166553,NTREIS,14310054,N,Y,32.8975499,-96.7259021
MLS Listing,,Condo/Co-op,5924 Birchbrook #208,Dallas,TX,75209,115000,1,1.0,Summerset Condominiums,671,138826,1969,1,171,125,Active,,,http://www.redfin.com/TX/Dallas/5924-Birchbrook-Dr-75206/unit-208/home/30868030,NTREIS,14319782,N,Y,32.8473078,-96.7655596
MLS Listing,,Townhouse,4618 New Water Ln,Dallas,TX,75219,349900,2,2.5,Cedar Branch,1571,523,2020,1,223,145,Active,,,http://www.redfin.com/TX/Dallas/4618-New-Water-LN-75219/home/171304287,NTREIS,14319770,N,Y,32.809963,-96.827386
MLS Listing,,Single Family Residential,5634 Preston Fairways Dr,Dallas,TX,75252,529000,3,3.5,Preston Trails Fairways Ph I,3670,6098,1987,1,144,67,Active,,,http://www.redfin.com/TX/Dallas/5634-Preston-Fairways-Dr-75252/home/31925365,NTREIS,14315036,N,Y,32.988967,-96.808885
MLS Listing,,Single Family Residential,2001 Stovall Dr,Dallas,TX,75216,90000,3,2.0,Cedar Crest Village 03,1220,7405,1948,1,74,,Active,,,http://www.redfin.com/TX/Dallas/2001-Stovall-Dr-75216/home/30903766,NTREIS,14318114,N,Y,32.707318,-96.7984394
MLS Listing,,Vacant Land,1019 Mobile St,Dallas,TX,75208,330000,0,,Robinson,,5271,,1,,,Active,,,http://www.redfin.com/TX/Dallas/1019-Mobile-St-75208/home/30839266,NTREIS,14319764,N,Y,32.7700716,-96.8387947
MLS Listing,,Single Family Residential,7626 Southwestern,Dallas,TX,75225,865000,4,3.0,Caruth Hills 1,2492,10890,1946,1,347,,Active,,,http://www.redfin.com/TX/Dallas/7626-Southwestern-Blvd-75225/home/30871417,NTREIS,14312647,N,Y,32.8567368,-96.7755619
MLS Listing,,Single Family Residential,6264 Ravendale Ln,Dallas,TX,75214,409000,2,1.0,Caruth Terrace,1341,,1951,1,305,,Active,,,http://www.redfin.com/TX/Dallas/6264-Ravendale-Ln-75214/home/30822179,NTREIS,14313592,N,Y,32.8380834,-96.7555173
MLS Listing,,Single Family Residential,10423 Plummer Dr,Dallas,TX,75228,232000,4,2.0,Country Club Park 03,1498,8451,1955,1,155,,Active,,,http://www.redfin.com/TX/Dallas/10423-Plummer-Dr-75228/home/31019939,NTREIS,14319743,N,Y,32.8411962,-96.6589886
MLS Listing,,Condo/Co-op,3210 Carlisle St #40,Dallas,TX,75204,565000,2,2.5,Vine Condo,2306,111862,2006,1,245,278,Active,,,http://www.redfin.com/TX/Dallas/3210-Carlisle-St-75204/unit-40/home/30783893,NTREIS,14317827,N,Y,32.80428,-96.8021741
MLS Listing,,Single Family Residential,7412 Heathermore Dr,Dallas,TX,75248,440000,4,2.5,Prestonwood,2176,8538,1969,1,202,,Active,,,http://www.redfin.com/TX/Dallas/7412-Heathermore-Dr-75248/home/31078868,NTREIS,14319130,N,Y,32.9651322,-96.7802058
MLS Listing,,Single Family Residential,5520 Emerson Ave,Dallas,TX,75209,899000,3,2.5,Greenway Crest,2848,9017,1946,1,316,,Active,,,http://www.redfin.com/TX/Dallas/5520-Emerson-Ave-75209/home/30851144,NTREIS,14313750,N,Y,32.8461388,-96.8156462
MLS Listing,,Single Family Residential,2403 Michigan Ave,Dallas,TX,75216,225000,4,2.0,Trinity Heights,1608,15899,2004,1,140,,Active,,,http://www.redfin.com/TX/Dallas/2403-Michigan-Ave-75216/home/30833732,NTREIS,14319648,N,Y,32.7189742,-96.8172851
MLS Listing,,Single Family Residential,810 Clearfield Rd,Dallas,TX,75217,206000,4,2.0,Kissell Heights Add,1538,10193,2020,1,134,,Active,,,http://www.redfin.com/TX/Dallas/810-Clearfield-Rd-75217/home/31050144,NTREIS,14319645,N,Y,32.69933,-96.665279
MLS Listing,,Single Family Residential,627 Pleasant Vista Dr,Dallas,TX,75217,206000,4,2.0,Pleasant Oaks,1538,8973,2020,1,134,,Active,,,http://www.redfin.com/TX/Dallas/627-Pleasant-Vista-Dr-75217/home/30940806,NTREIS,14319468,N,Y,32.7225355,-96.6429131
MLS Listing,,Single Family Residential,12432 Tulip Dr,Balch Springs,TX,75180,195000,4,2.0,Skylark Rev,2034,12240,1978,1,96,,Active,,,http://www.redfin.com/TX/Balch-Springs/12432-Tulip-Dr-75180/home/31202874,NTREIS,14267475,N,Y,32.7025952,-96.6121513
MLS Listing,,Single Family Residential,106 N Jester Ave,Dallas,TX,75211,235000,3,2.0,Beverly Hill,1867,8930,1983,1,126,,Active,,,http://www.redfin.com/TX/Dallas/106-N-Jester-Ave-75211/home/30841516,NTREIS,14315328,N,Y,32.745727,-96.8724409
MLS Listing,,Single Family Residential,4226 Camden Ave,Dallas,TX,75206,639000,3,2.0,MONTEBELLO PARK,1902,7841,1938,1,336,,Active,,,http://www.redfin.com/TX/Dallas/4226-Camden-Ave-75206/home/30822138,NTREIS,14319407,N,Y,32.8374946,-96.7632172
MLS Listing,,Single Family Residential,3645 Regent Dr,Dallas,TX,75229,735000,3,4.0,Sparkman Estates,3709,10411,2006,1,198,,Active,,,http://www.redfin.com/TX/Dallas/3645-Regent-Dr-75229/home/30929788,NTREIS,14318501,N,Y,32.8943941,-96.8576485
MLS Listing,,Single Family Residential,5722 Overdowns Dr,Dallas,TX,75230,739500,3,5.0,,3709,7362,1980,1,199,,Active,,,http://www.redfin.com/TX/Dallas/5722-Over-Downs-Dr-75230/home/30877830,NTREIS,14313799,N,Y,32.8904597,-96.8065065
MLS Listing,,Single Family Residential,3404 Colgate Ave,University Park,TX,75225,2995000,5,6.5,University Heights,6442,10498,2006,1,465,,Active,,,http://www.redfin.com/TX/Dallas/3404-Colgate-Ave-75225/home/32105567,NTREIS,14319537,N,Y,32.8606472,-96.7871713
MLS Listing,,Condo/Co-op,1038 Kings Hwy #3,Dallas,TX,75208,357000,2,1.5,1038 Kings Hwy Condos,1574,7492,2015,1,227,130,Active,,,http://www.redfin.com/TX/Dallas/1038-Kings-Hwy-75208/unit-3/home/114027583,NTREIS,14319531,N,Y,32.7498334,-96.8385839
MLS Listing,,Single Family Residential,9300 Lakehurst Ave,Rowlett,TX,75089,410000,4,3.0,Waters Edge Ph 2,2913,11021,2015,1,141,123,Active,,,http://www.redfin.com/TX/Rowlett/9300-Lakehurst-Ave-75089/home/102088902,NTREIS,14319246,N,Y,32.9451346,-96.5195379
MLS Listing,,Townhouse,3424 Augusta Blvd,Rockwall,TX,75087,285000,3,2.0,Lakeside Village #2,1744,3006,1997,1,163,132,Active,,,http://www.redfin.com/TX/Rockwall/3424-Augusta-Blvd-75087/home/33912720,NTREIS,14319065,N,Y,32.898043,-96.4766754
MLS Listing,,Single Family Residential,1302 Queretaro Plz,Dallas,TX,75211,149900,3,2.0,Los Encinos,1203,1786,2003,1,125,16,Active,,,http://www.redfin.com/TX/Dallas/1302-Queretaro-Plz-75211/home/31152326,NTREIS,14319422,N,Y,32.7169217,-96.9013567
MLS Listing,,Single Family Residential,9823 Kilarney Dr,Dallas,TX,75218,649000,3,2.5,Lake Park Estates,2867,12632,1951,1,226,,Active,,,http://www.redfin.com/TX/Dallas/9823-Kilarney-Dr-75218/home/30864208,NTREIS,14319428,N,Y,32.8394086,-96.7011171
MLS Listing,,Condo/Co-op,3210 Carlisle St #55,Dallas,TX,75204,499995,2,2.5,Vine Condos,2057,111862,2006,1,243,278,Active,,,http://www.redfin.com/TX/Dallas/3210-Carlisle-St-75204/unit-55/home/30783901,NTREIS,14318733,N,Y,32.80428,-96.8021741
MLS Listing,,Single Family Residential,2319 Cablewood Cir,Dallas,TX,75227,169900,4,2.0,Hillside Oaks Ph 05 02,1366,5314,1986,1,124,,Active,,,http://www.redfin.com/TX/Dallas/2319-Cablewood-Cir-75227/home/31145899,NTREIS,14319367,N,Y,32.75198,-96.6416189
MLS Listing,,Single Family Residential,1631 Fordham Rd,Dallas,TX,75216,210000,4,2.0,Bellevue,1517,9627,2020,1,138,,Active,,,http://www.redfin.com/TX/Dallas/1631-Fordham-Rd-75216/home/30843680,NTREIS,14319006,N,Y,32.6977,-96.800341
MLS Listing,,Single Family Residential,2403 Centerville Rd,Dallas,TX,75228,259000,3,2.0,Casa View Heights,1817,16466,1950,1,143,,Active,,,http://www.redfin.com/TX/Dallas/2403-Centerville-Rd-75228/home/30865428,NTREIS,14319199,N,Y,32.8432308,-96.6718519
MLS Listing,,Single Family Residential,9964 Vistadale Dr,Dallas,TX,75238,419000,3,2.0,White Rock North,2146,8581,1966,1,195,,Active,,,http://www.redfin.com/TX/Dallas/9964-Vistadale-Dr-75238/home/31061266,NTREIS,14319095,N,Y,32.8882014,-96.7136544
MLS Listing,,Single Family Residential,2627 Lakeforest Ct,Dallas,TX,75214,525000,3,2.0,Lakewood Park Estates,1803,5750,1994,1,291,64,Active,,,http://www.redfin.com/TX/Dallas/2627-Lakeforest-Ct-75214/home/31127430,NTREIS,14310118,N,Y,32.8158412,-96.7319843
MLS Listing,,Condo/Co-op,3102 Kings Rd #1211,Dallas,TX,75219,210000,2,2.0,Piazza Siena Condo,942,87033,2001,1,223,368,Active,,,http://www.redfin.com/TX/Dallas/3102-Kings-Rd-75219/unit-1211/home/30783133,NTREIS,14319206,N,Y,32.8183615,-96.8199868
MLS Listing,,Single Family Residential,10225 Pondwood Dr,Dallas,TX,75217,177900,4,2.0,Forest Grove 08,1527,6665,1995,1,117,,Active,,,http://www.redfin.com/TX/Dallas/10225-Pondwood-Dr-75217/home/31142231,NTREIS,14319104,N,Y,32.7294573,-96.6465454
MLS Listing,,Single Family Residential,337 S Edgefield Ave,Dallas,TX,75208,370000,6,3.0,Taylor & Lowrance,2664,9409,1915,1,139,,Active,,,http://www.redfin.com/TX/Dallas/337-S-Edgefield-Ave-75208/home/30832144,NTREIS,14318924,N,Y,32.7417044,-96.8444365
MLS Listing,,Townhouse,3801 San Jacinto St Unit C,Dallas,TX,75204,390000,3,2.5,Washington Street Twnhms,2034,2047,2001,1,192,45,Active,,,http://www.redfin.com/TX/Dallas/3801-San-Jacinto-St-75204/unit-C/home/32255989,NTREIS,14318385,N,Y,32.797524,-96.7851599
MLS Listing,,Vacant Land,3630 Colonial Ave,Dallas,TX,75215,29500,0,,Feltons,,7667,,1,,,Active,,,http://www.redfin.com/TX/Dallas/3630-Colonial-Ave-75215/home/30795962,NTREIS,14319265,N,Y,32.756904,-96.770586
MLS Listing,,Single Family Residential,12004 Brookmeadow Ln,Dallas,TX,75218,550000,3,2.5,Lochwood Meadows,2476,8451,1967,1,222,,Active,,,http://www.redfin.com/TX/Dallas/12004-Brookmeadow-Ln-75218/home/31045697,NTREIS,14317310,N,Y,32.8593852,-96.6880182
MLS Listing,,Single Family Residential,6203 Mercedes Ave,Dallas,TX,75214,1749000,5,6.0,Green Meadows,4810,16161,2016,1,364,,Active,,,http://www.redfin.com/TX/Dallas/6203-Mercedes-Ave-75214/home/30820248,NTREIS,14312988,N,Y,32.8281843,-96.7599841
MLS Listing,,Condo/Co-op,3215 Armstrong Ave,Dallas,TX,75205,899000,2,2.5,Armstrong Ave Condos,1862,,1981,1,483,610,Active,,,http://www.redfin.com/TX/Dallas/3215-Armstrong-Ave-75205/unit-9/home/31125554,NTREIS,14313001,N,Y,32.8214944,-96.7900315
MLS Listing,,Single Family Residential,3827 Pacesetter Dr,Dallas,TX,75241,78000,2,1.0,Highland Hills 17,1186,8756,1971,1,66,,Active,,,http://www.redfin.com/TX/Dallas/3827-Pacesetter-Dr-75241/home/31092796,NTREIS,14319263,N,Y,32.6685523,-96.760503
MLS Listing,,Condo/Co-op,5839 E University Blvd Unit 5839B,Dallas,TX,75206,235000,2,2.0,Williamsburg 02 Condo,1307,167880,1964,1,180,330,Active,,,http://www.redfin.com/TX/Dallas/5839-E-University-Blvd-75206/unit-5839B/home/30868091,NTREIS,14319256,N,Y,32.8462128,-96.7676096
MLS Listing,,Single Family Residential,6908 Kenwood Ave,Dallas,TX,75214,1695000,4,4.0,Bob O Links Downs 1,4951,15551,2009,1,342,,Active,,,http://www.redfin.com/TX/Dallas/6908-Kenwood-Ave-75214/home/30824000,NTREIS,14319112,N,Y,32.8324935,-96.742856
MLS Listing,,Condo/Co-op,9837 Walnut St Unit S106,Dallas,TX,75243,79888,2,1.0,Richland Trace Condos,794,436,1984,1,101,226,Active,,,http://www.redfin.com/TX/Dallas/9837-Walnut-St-75243/unit-S106/home/171299357,NTREIS,14318674,N,Y,32.9226958,-96.7172011
MLS Listing,,Single Family Residential,4336 Avondale Ave,Dallas,TX,75219,676600,3,3.0,Avondale,3065,10324,1918,1,221,,Active,,,http://www.redfin.com/TX/Dallas/4336-Avondale-Ave-75219/home/30810327,NTREIS,14316986,N,Y,32.8171245,-96.8007961
MLS Listing,,Single Family Residential,9459 Arborhill Dr,Dallas,TX,75243,449500,4,3.5,Forest Meadows,2930,8712,1971,1,153,,Active,,,http://www.redfin.com/TX/Dallas/9459-Arborhill-Dr-75243/home/31070504,NTREIS,14319168,N,Y,32.9071998,-96.7304583
MLS Listing,,Single Family Residential,3040 Green Meadow Dr,Dallas,TX,75228,299900,3,2.5,Eastwood 04,1718,8581,1965,1,175,,Active,,,http://www.redfin.com/TX/Dallas/3040-Green-Meadow-Dr-75228/home/31012734,NTREIS,14319159,N,Y,32.8078737,-96.6935958
MLS Listing,,Single Family Residential,2709 Pennsylvania Ave,Dallas,TX,75215,215000,3,2.5,South Park,1930,,2020,1,111,,Active,,,http://www.redfin.com/TX/Dallas/2709-Pennsylvania-Ave-75215/home/30796824,NTREIS,14319147,N,Y,32.767175,-96.767728
